,timestamp,btc_close,btc_high,btc_low,btc_open,btc_volumefrom,btc_volumeto,bch_close,bch_high,bch_low,bch_open,bch_volumefrom,bch_volumeto,eth_close,eth_high,eth_low,eth_open,eth_volumefrom,eth_volumeto,ltc_close,ltc_high,ltc_low,ltc_open,ltc_volumefrom,ltc_volumeto,xvg_close,xvg_high,xvg_low,xvg_open,xvg_volumefrom,xvg_volumeto,xrp_close,xrp_high,xrp_low,xrp_open,xrp_volumefrom,xrp_volumeto,dash_close,dash_high,dash_low,dash_open,dash_volumefrom,dash_volumeto,xmr_close,xmr_high,xmr_low,xmr_open,xmr_volumefrom,xmr_volumeto,iot_close,iot_high,iot_low,iot_open,iot_volumefrom,iot_volumeto,btc_close_before_1day,btc_close_before_2days,btc_close_before_3days,btc_close_before_4days,btc_close_before_5days,btc_close_before_6days,btc_close_before_7days,btc_close_before_8days,btc_close_before_2weeks,btc_close_before_3weeks,btc_close_before_4weeks,btc_close_before_8weeks,bch_close_before_1day,bch_close_before_2days,bch_close_before_3days,bch_close_before_4days,bch_close_before_5days,bch_close_before_6days,bch_close_before_7days,bch_close_before_8days,bch_close_before_2weeks,bch_close_before_3weeks,bch_close_before_4weeks,bch_close_before_8weeks,eth_close_before_1day,eth_close_before_2days,eth_close_before_3days,eth_close_before_4days,eth_close_before_5days,eth_close_before_6days,eth_close_before_7days,eth_close_before_8days,eth_close_before_2weeks,eth_close_before_3weeks,eth_close_before_4weeks,eth_close_before_8weeks,ltc_close_before_1day,ltc_close_before_2days,ltc_close_before_3days,ltc_close_before_4days,ltc_close_before_5days,ltc_close_before_6days,ltc_close_before_7days,ltc_close_before_8days,ltc_close_before_2weeks,ltc_close_before_3weeks,ltc_close_before_4weeks,ltc_close_before_8weeks,xvg_close_before_1day,xvg_close_before_2days,xvg_close_before_3days,xvg_close_before_4days,xvg_close_before_5days,xvg_close_before_6days,xvg_close_before_7days,xvg_close_before_8days,xvg_close_before_2weeks,xvg_close_before_3weeks,xvg_close_before_4weeks,xvg_close_before_8weeks,xrp_close_before_1day,xrp_close_before_2days,xrp_close_before_3days,xrp_close_before_4days,xrp_close_before_5days,xrp_close_before_6days,xrp_close_before_7days,xrp_close_before_8days,xrp_close_before_2weeks,xrp_close_before_3weeks,xrp_close_before_4weeks,xrp_close_before_8weeks,dash_close_before_1day,dash_close_before_2days,dash_close_before_3days,dash_close_before_4days,dash_close_before_5days,dash_close_before_6days,dash_close_before_7days,dash_close_before_8days,dash_close_before_2weeks,dash_close_before_3weeks,dash_close_before_4weeks,dash_close_before_8weeks,xmr_close_before_1day,xmr_close_before_2days,xmr_close_before_3days,xmr_close_before_4days,xmr_close_before_5days,xmr_close_before_6days,xmr_close_before_7days,xmr_close_before_8days,xmr_close_before_2weeks,xmr_close_before_3weeks,xmr_close_before_4weeks,xmr_close_before_8weeks,iot_close_before_1day,iot_close_before_2days,iot_close_before_3days,iot_close_before_4days,iot_close_before_5days,iot_close_before_6days,iot_close_before_7days,iot_close_before_8days,iot_close_before_2weeks,iot_close_before_3weeks,iot_close_before_4weeks,iot_close_before_8weeks,btc_close_after_1day,bch_close_after_1day,eth_close_after_1day,ltc_close_after_1day,xvg_close_after_1day,xrp_close_after_1day,dash_close_after_1day,xmr_close_after_1day,iot_close_after_1day
281,1482624000,891.07,895.24,851.42,891.07,42483.29,37173377.51,0.0,0.0,0.0,0.0,0.0,0.0,7.19,7.31,7.1,7.23,57948.25,417117.76,4.22,4.43,4.03,4.38,199566.47,824522.24,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0.0,0.0,0.00631,0.00655,0.00631,0.006438,590800.21,3772.84,9.85,9.95,9.56,9.68,2677.51,26170.35,9.71,11.0,7.25,9.6,20652.5,202648.72,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,1482710400,898.38,909.32,885.88,891.07,38787.58,35002753.4,0.0,0.0,0.0,0.0,0.0,0.0,7.21,7.3,6.98,7.19,75691.69,544580.57,4.2,4.33,4.08,4.22,114087.84,481223.43,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0.0,0.0,0.00625,0.00662,0.006138,0.00631,387534.53,2468.57,9.71,10.04,9.68,9.85,1790.99,17691.03,10.24,10.5,9.7,9.71,7975.43,80540.76,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,1482796800,925.78,937.91,893.38,898.38,49691.61,45966615.06,0.0,0.0,0.0,0.0,0.0,0.0,7.15,7.34,7.03,7.21,90828.65,652961.91,4.3,4.44,4.16,4.2,139107.62,601397.77,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0.0,0.0,0.006135,0.006438,0.00605,0.00625,652681.8,4030.7,9.53,9.92,9.43,9.71,3591.29,34881.45,12.47,13.0,10.2,10.24,21425.01,250225.52,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,1482883200,972.17,974.51,925.49,925.78,77285.8,73811803.99,0.0,0.0,0.0,0.0,0.0,0.0,7.57,7.72,7.03,7.15,239988.02,1766689.13,4.42,4.54,4.28,4.3,208645.72,922988.05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0.0,0.0,0.006243,0.0063,0.006096,0.006135,365215.15,2259.72,9.86,10.17,9.48,9.53,4576.21,45352.67,14.05,14.6,12.15,12.47,20750.57,283051.89,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,1482969600,971.08,982.57,949.23,972.17,61124.62,59226667.89,0.0,0.0,0.0,0.0,0.0,0.0,8.21,8.51,7.49,7.57,428828.39,3493858.63,4.47,4.54,4.33,4.42,177683.95,795682.34,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0.0,0.0,0.006474,0.006863,0.006165,0.006243,669088.75,4332.57,10.56,10.97,9.66,9.86,5086.89,53030.27,13.13,14.31,12.22,14.05,17441.68,228895.37,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,1483056000,959.04,971.59,927.4,971.08,70839.81,67449149.3,0.0,0.0,0.0,0.0,0.0,0.0,8.16,8.48,7.99,8.21,161158.55,1329431.98,4.35,4.5,4.14,4.47,392649.88,1711452.83,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0.0,0.0,0.006415,0.006595,0.006336,0.006474,358872.34,2319.48,10.92,11.32,10.42,10.56,5589.32,61099.05,12.87,13.22,12.08,13.13,4018.08,50971.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,1483142400,963.38,965.47,942.4,959.04,27559.31,26379401.89,0.0,0.0,0.0,0.0,0.0,0.0,8.05,8.23,7.92,8.16,137420.77,1105687.52,4.32,4.42,4.22,4.35,123017.89,532524.25,1.8e-05,1.8e-05,1.8e-05,1.8e-05,0.0,0.0,0.006511,0.006742,0.006206,0.006415,363962.31,2355.34,11.13,11.24,10.47,10.92,1873.07,20801.59,13.79,14.0,12.76,12.87,6087.74,81746.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,1483228800,995.44,1001.61,956.1,963.38,41148.52,40570922.99,0.0,0.0,0.0,0.0,0.0,0.0,8.14,8.54,8.02,8.05,162635.97,1347147.44,4.42,4.5,4.26,4.32,141065.62,621447.82,1.728e-05,1.728e-05,1.728e-05,1.728e-05,30.9,0.000534,0.006346,0.006597,0.006259,0.006511,259802.37,1655.85,11.06,11.33,10.76,11.13,2769.62,30755.08,13.57,14.31,13.4,13.79,4941.39,67898.86,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,1483315200,1017.05,1031.68,990.2,995.44,64951.63,66038073.34,0.0,0.0,0.0,0.0,0.0,0.0,8.33,8.47,8.03,8.14,156606.04,1292250.03,4.54,4.69,4.37,4.42,263459.39,1197397.95,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,0.0,0.006312,0.006418,0.006207,0.006346,703770.93,4453.34,11.62,11.74,10.99,11.06,3328.01,38156.95,16.12,16.5,13.57,13.57,21096.65,319780.59,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,1483401600,1033.3,1035.47,1006.53,1017.05,54788.01,56085870.7,0.0,0.0,0.0,0.0,0.0,0.0,9.59,9.94,8.18,8.33,571218.0,5292231.64,4.51,4.63,4.42,4.54,109615.25,494437.82,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,0.0,0.006411,0.006569,0.00622,0.006312,1934062.31,12585.46,12.22,12.73,11.52,11.62,4906.42,60370.12,15.2,17.0,15.0,17.0,23386.77,377238.45,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1483488000,1135.41,1148.54,1022.32,1033.3,156272.17,170584623.04,0.0,0.0,0.0,0.0,0.0,0.0,10.88,10.89,9.31,9.59,668352.35,7005140.85,4.42,4.73,4.36,4.51,410310.8,1866468.03,1.728e-05,1.728e-05,1.728e-05,1.728e-05,81.0,0.0014,0.00641,0.00684,0.006374,0.006411,1013614.7,6665.66,15.49,23.91,12.06,12.22,22284.23,341735.59,18.48,18.49,15.2,15.2,25864.31,444705.48,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,1483574400,989.35,1150.63,874.53,1135.41,240007.84,244839289.77,0.0,0.0,0.0,0.0,0.0,0.0,10.2,11.63,9.07,10.88,869504.52,9120265.2,4.16,4.63,3.95,4.42,533084.48,2312058.24,1.728e-05,1.728e-05,1.728e-05,1.728e-05,22.77,0.0003934,0.006276,0.006889,0.00565,0.00641,9863067.97,59727.49,13.63,15.99,12.35,15.49,10862.71,155704.82,16.11,18.73,13.0,18.48,49975.75,812299.31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,1483660800,886.16,1027.42,852.55,989.35,194290.96,179160668.84,0.0,0.0,0.0,0.0,0.0,0.0,10.07,10.42,9.44,10.2,348103.81,3477359.84,3.76,4.29,3.61,4.16,408047.14,1628401.07,1.728e-05,1.728e-05,1.728e-05,1.728e-05,18.8,0.0003249,0.006222,0.006497,0.005995,0.006276,3345599.98,20860.28,11.21,14.4,10.5,13.63,9966.18,124433.13,14.19,16.73,13.5,16.11,29805.24,431535.44,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,1483747200,888.87,900.86,806.66,886.16,130663.09,113037531.71,0.0,0.0,0.0,0.0,0.0,0.0,9.78,10.12,9.47,10.07,198160.0,1942619.39,3.82,3.93,3.48,3.76,211872.87,790065.3,2.496e-05,2.496e-05,2.496e-05,2.496e-05,3217.98,0.08032,0.006363,0.006457,0.00605,0.006222,1068684.28,6726.51,11.72,12.95,10.43,11.21,6367.71,74534.54,12.93,14.74,12.11,14.19,32006.47,415963.33,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,1483833600,900.86,936.13,875.85,888.87,76905.99,70298340.37,0.0,0.0,0.0,0.0,0.0,0.0,10.27,10.39,9.67,9.78,191334.34,1933043.21,3.91,3.96,3.8,3.82,126925.98,496653.67,2.496e-05,2.496e-05,2.496e-05,2.496e-05,0.0,0.0,0.006251,0.006457,0.00624,0.006363,920871.28,5847.39,12.31,12.8,11.79,11.72,3545.93,43946.29,13.5,13.96,12.93,12.93,11648.7,157579.71,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,1483920000,899.78,910.47,870.91,900.86,62579.5,55963281.18,0.0,0.0,0.0,0.0,0.0,0.0,10.2,10.75,10.03,10.27,222512.84,2324307.18,4.25,4.32,3.78,3.91,212276.19,867517.55,2.496e-05,2.496e-05,2.496e-05,2.496e-05,0.0,0.0,0.006176,0.006339,0.006124,0.006251,726753.3,4510.74,12.12,12.5,11.92,12.31,2347.8,28824.64,13.5,13.5,12.52,13.5,13229.58,173181.74,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,1484006400,904.37,911.32,890.12,899.78,53709.46,48644106.82,0.0,0.0,0.0,0.0,0.0,0.0,10.55,10.68,10.23,10.2,151430.67,1592370.3,4.47,4.58,4.15,4.25,267142.03,1178608.71,2.496e-05,2.496e-05,2.496e-05,2.496e-05,0.0,0.0,0.006815,0.007138,0.006176,0.006176,4728396.95,31358.26,12.16,12.44,11.93,12.12,2374.23,29131.16,13.35,13.96,13.35,13.5,7909.55,108237.85,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1484092800,785.43,917.65,751.63,904.37,194436.54,160194109.8,0.0,0.0,0.0,0.0,0.0,0.0,9.83,10.72,9.49,10.55,351692.89,3510206.11,3.84,4.57,3.69,4.47,566773.93,2266585.05,2.496e-05,2.496e-05,2.496e-05,2.496e-05,0.0,0.0,0.006543,0.0069,0.00625,0.006815,5184826.19,33867.39,11.14,12.5,10.67,12.16,5999.97,69773.15,11.9,13.73,10.94,13.35,37488.93,453726.97,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,1484179200,810.11,828.21,739.55,785.43,120241.76,93986701.88,0.0,0.0,0.0,0.0,0.0,0.0,9.81,10.23,9.14,9.83,244170.16,2340175.9,3.94,4.05,3.68,3.84,234025.05,910975.16,1.728e-05,1.728e-05,1.728e-05,1.728e-05,2008.12,0.0347,0.006359,0.007088,0.0063,0.006543,3663035.39,24204.51,12.17,12.34,10.79,11.14,4691.19,54399.67,12.33,12.49,11.15,11.9,16214.02,188022.19,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,1484265600,824.83,835.05,771.0,810.11,89861.97,72555875.62,0.0,0.0,0.0,0.0,0.0,0.0,9.78,9.9,9.47,9.81,124371.63,1201195.82,3.86,4.02,3.76,3.94,144342.38,562336.06,1.728e-05,1.728e-05,1.728e-05,1.728e-05,3119.8,0.05391,0.006669,0.006707,0.0063,0.006359,1228990.27,8006.85,12.35,12.48,11.62,12.17,2859.91,34219.8,11.13,12.33,11.13,12.33,14194.46,163540.98,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,1484352000,819.63,838.9,808.27,824.83,44207.74,36594482.0,0.0,0.0,0.0,0.0,0.0,0.0,9.78,9.91,9.63,9.78,62667.78,610220.36,3.89,4.0,3.8,3.86,89623.37,348900.15,1.727e-05,1.728e-05,1.727e-05,1.728e-05,6998.69,0.1209,0.006795,0.007,0.006588,0.006669,1130884.03,7658.65,12.25,12.4,12.07,12.35,2028.04,24896.18,11.67,12.0,11.0,11.13,9295.77,105401.2,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,1484438400,821.17,826.43,808.63,819.63,24401.41,20004735.1,0.0,0.0,0.0,0.0,0.0,0.0,9.88,9.99,9.73,9.78,47446.58,466935.89,3.85,3.9,3.79,3.89,54666.88,210515.66,1.728e-05,1.728e-05,1.727e-05,1.727e-05,802.59,0.01387,0.00681,0.006907,0.0067,0.006795,677164.8,4602.19,12.26,12.39,12.22,12.25,1595.22,19628.62,10.95,11.67,9.88,11.67,22110.41,229355.91,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,1484524800,827.34,836.66,817.7,821.17,33222.93,27592899.17,0.0,0.0,0.0,0.0,0.0,0.0,9.59,10.12,9.55,9.88,87968.07,857365.28,3.82,3.88,3.79,3.85,70555.22,271061.66,1.728e-05,1.728e-05,1.728e-05,1.728e-05,43.98,0.0007601,0.00678,0.00689,0.0067,0.00681,487950.2,3314.38,12.8,12.9,12.17,12.26,2159.81,26963.29,10.66,11.21,10.25,10.95,15431.5,165710.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,1484611200,899.66,906.38,825.04,827.34,82207.99,72272727.15,0.0,0.0,0.0,0.0,0.0,0.0,10.14,10.53,9.56,9.59,280999.87,2847715.06,3.89,3.94,3.79,3.82,178325.22,692992.43,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,0.0,0.00683,0.0071,0.00668,0.0071,7055646.31,47642.84,14.04,14.15,12.63,12.8,4883.54,66995.89,12.55,12.55,10.66,10.66,22685.06,261843.53,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,1484697600,872.03,913.67,845.87,899.66,69258.17,61042392.11,0.0,0.0,0.0,0.0,0.0,0.0,10.19,10.46,9.91,10.14,194995.48,1986053.75,3.8,3.92,3.7,3.89,150581.57,576939.82,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,0.0,0.0068,0.00719,0.00664,0.00683,8926227.83,60798.58,13.79,14.08,13.49,14.04,5040.01,69734.05,12.26,13.5,11.16,12.55,19959.17,242556.22,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,1484784000,895.21,905.28,870.71,872.03,58440.87,52300814.98,0.0,0.0,0.0,0.0,0.0,0.0,10.43,10.52,10.17,10.19,114204.82,1181087.98,3.82,3.91,3.75,3.8,126497.67,485428.22,1.728e-05,1.728e-05,1.728e-05,1.728e-05,346.14,0.005981,0.00684,0.00688,0.0065,0.0068,4152715.35,27957.66,15.01,15.07,13.73,13.79,5611.71,82157.02,12.2,12.5,11.85,12.26,8336.17,100921.31,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,1484870400,892.91,901.49,878.9,895.21,38865.48,34847130.33,0.0,0.0,0.0,0.0,0.0,0.0,10.6,10.75,10.31,10.43,154181.07,1630007.87,3.84,3.92,3.78,3.82,119574.48,460705.1,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,0.0,0.0066,0.00685,0.0064,0.00684,4070055.68,27108.96,14.9,15.4,14.66,15.01,6285.49,95138.33,11.84,12.5,11.77,12.2,8796.75,105514.59,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,1484956800,919.84,928.93,889.46,892.91,40378.21,37129176.59,0.0,0.0,0.0,0.0,0.0,0.0,10.91,11.0,10.54,10.6,154151.84,1663670.87,3.85,3.9,3.84,3.84,51981.07,201134.88,1.728e-05,1.728e-05,1.728e-05,1.728e-05,10.46,0.0001807,0.00684,0.00684,0.00652,0.0066,3463385.94,23175.65,14.79,15.29,14.62,14.9,2250.15,33682.89,12.14,12.23,11.76,11.84,14465.43,174547.42,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,1485043200,918.84,938.38,888.62,919.84,47927.32,44074299.79,0.0,0.0,0.0,0.0,0.0,0.0,10.71,11.01,10.6,10.91,133890.8,1443235.01,3.81,3.88,3.77,3.85,73868.92,282998.8,1.728e-05,1.728e-05,1.728e-05,1.728e-05,16.68,0.0002883,0.00678,0.00683,0.00669,0.00684,1005841.26,6785.09,14.98,15.3,14.76,14.79,3166.47,47709.32,12.01,12.3,12.0,12.14,9742.95,116788.11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,1485129600,921.46,927.98,910.85,918.84,32744.43,30261054.5,0.0,0.0,0.0,0.0,0.0,0.0,10.78,10.96,10.63,10.71,96166.45,1035512.94,3.82,3.84,3.77,3.81,61339.83,233992.48,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,0.0,0.00669,0.00682,0.00659,0.00678,1976028.32,13230.12,15.03,15.1,14.83,14.98,1833.11,27460.0,12.3,12.49,12.01,12.01,5063.84,61741.29,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,1485216000,893.75,925.61,889.15,921.46,58874.32,53468911.31,0.0,0.0,0.0,0.0,0.0,0.0,10.51,10.87,10.49,10.78,125290.45,1330265.52,3.75,3.83,3.74,3.82,65753.29,249022.32,1.728e-05,1.728e-05,1.728e-05,1.728e-05,0.0,0.0,0.0065,0.00674,0.0065,0.00669,1881219.63,12365.68,14.03,15.09,13.3,15.03,9569.28,135909.83,11.7,12.3,11.7,12.3,21434.7,254767.61,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,1485302400,894.41,905.7,883.63,893.75,37902.18,34014866.15,0.0,0.0,0.0,0.0,0.0,0.0,10.51,10.65,10.4,10.51,82282.71,864774.47,3.66,3.78,3.64,3.75,82872.58,307296.45,2.001e-05,2.001e-05,2.001e-05,2.001e-05,3119.9,0.06243,0.00649,0.0065,0.00643,0.0065,2069452.21,13407.6,14.26,14.5,13.72,14.03,2961.95,41745.03,11.92,12.04,11.53,11.7,13495.46,157326.17,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,1485388800,915.56,919.32,893.49,894.41,33800.2,30795685.98,0.0,0.0,0.0,0.0,0.0,0.0,10.65,10.67,10.48,10.51,89098.36,940417.45,3.81,3.85,3.63,3.66,111161.45,419901.64,2.001e-05,2.001e-05,2.001e-05,2.001e-05,74.66,0.001494,0.0063,0.00676,0.00616,0.00649,6167286.46,39434.22,14.75,14.75,14.24,14.26,1992.4,28962.84,12.13,12.4,11.58,11.92,7864.23,94218.65,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
