trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
184,False,"{'a': 0.7, 'e': 0.9831197056650174}",30,0,-103.45675637898584,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
185,False,"{'a': 0.7, 'e': 0.9829362506302315}",25,8,-112.05733246562457,"{0: 9, 1: 0, 2: 6, 3: 1, 4: 1}",1
186,False,"{'a': 0.7, 'e': 0.9827518126592768}",25,15,-20.447941961574468,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
187,False,"{'a': 0.7, 'e': 0.9825663919365915}",25,1,-94.85416826942831,"{0: 15, 1: 0, 2: 7, 3: 2, 4: 0}",1
188,False,"{'a': 0.7, 'e': 0.9823799886475959}",30,0,-161.57366074621856,"{0: 18, 1: 0, 2: 8, 3: 3, 4: 1}",0
189,False,"{'a': 0.7, 'e': 0.9821926029786937}",30,0,-186.48805293176946,"{0: 19, 1: 0, 2: 8, 3: 0, 4: 3}",0
190,False,"{'a': 0.7, 'e': 0.9820042351172703}",20,0,-171.99169130442345,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
191,False,"{'a': 0.7, 'e': 0.9818148852516937}",20,10,-41.0610074463628,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
192,False,"{'a': 0.7, 'e': 0.9816245535713135}",20,10,-94.28554024492459,"{0: 4, 1: 0, 2: 4, 3: 1, 4: 1}",1
193,False,"{'a': 0.7, 'e': 0.9814332402664617}",20,0,-224.5434556737202,"{0: 8, 1: 1, 2: 5, 3: 3, 4: 3}",0
194,False,"{'a': 0.7, 'e': 0.9812409455284513}",30,5,-136.13508849756388,"{0: 16, 1: 0, 2: 7, 3: 0, 4: 2}",1
195,False,"{'a': 0.7, 'e': 0.9810476695495772}",20,0,-158.46553816734863,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 3}",0
196,False,"{'a': 0.7, 'e': 0.9808534125231153}",20,13,-29.752416222286318,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
197,False,"{'a': 0.7, 'e': 0.9806581746433226}",20,0,-111.47578654176547,"{0: 10, 1: 0, 2: 8, 3: 2, 4: 0}",0
198,False,"{'a': 0.7, 'e': 0.9804619561054371}",30,0,-163.32258720600947,"{0: 17, 1: 0, 2: 11, 3: 0, 4: 2}",0
199,False,"{'a': 0.7, 'e': 0.9802647571056771}",20,0,-205.5170937341395,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 4}",0
200,False,"{'a': 0.7, 'e': 0.9800665778412416}",20,0,-161.76642530451878,"{0: 7, 1: 0, 2: 11, 3: 1, 4: 1}",0
201,False,"{'a': 0.7, 'e': 0.97986741851031}",25,0,-145.24415438548561,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
202,False,"{'a': 0.7, 'e': 0.9796672793120416}",20,0,-121.97947154478847,"{0: 10, 1: 0, 2: 9, 3: 0, 4: 1}",0
203,False,"{'a': 0.7, 'e': 0.9794661604465754}",25,0,-99.89765467842567,"{0: 19, 1: 0, 2: 4, 3: 0, 4: 2}",0
204,False,"{'a': 0.7, 'e': 0.9792640621150305}",20,0,-132.00483240636723,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
205,False,"{'a': 0.7, 'e': 0.9790609845195051}",25,0,-169.53688300900822,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
206,False,"{'a': 0.7, 'e': 0.9788569278630767}",30,0,-142.82059885352837,"{0: 21, 1: 0, 2: 6, 3: 1, 4: 2}",0
207,False,"{'a': 0.7, 'e': 0.978651892349802}",25,11,-150.42051735857532,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 3}",1
208,False,"{'a': 0.7, 'e': 0.9784458781847165}",20,0,-52.49603297297632,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
209,False,"{'a': 0.7, 'e': 0.9782388855738344}",20,4,-75.17803824302193,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
210,False,"{'a': 0.7, 'e': 0.9780309147241483}",20,4,-80.37970431220182,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 1}",1
211,False,"{'a': 0.7, 'e': 0.9778219658436289}",25,0,-161.12040166004408,"{0: 16, 1: 0, 2: 6, 3: 0, 4: 3}",0
212,False,"{'a': 0.7, 'e': 0.9776120391412251}",30,1,-166.97184372336216,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 2}",1
213,False,"{'a': 0.7, 'e': 0.9774011348268636}",35,10,-219.04598976004712,"{0: 13, 1: 0, 2: 8, 3: 0, 4: 4}",1
214,False,"{'a': 0.7, 'e': 0.9771892531114489}",20,0,-209.53268402232177,"{0: 10, 1: 0, 2: 6, 3: 0, 4: 4}",0
215,False,"{'a': 0.7, 'e': 0.9769763942068623}",25,0,-319.69375142128024,"{0: 9, 1: 0, 2: 9, 3: 2, 4: 5}",0
216,False,"{'a': 0.7, 'e': 0.9767625583259631}",25,0,-193.36622035946044,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
217,False,"{'a': 0.7, 'e': 0.976547745682587}",20,10,-29.690913376945336,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
218,False,"{'a': 0.7, 'e': 0.9763319564915464}",25,0,-137.23094389989325,"{0: 13, 1: 0, 2: 11, 3: 0, 4: 1}",0
219,False,"{'a': 0.7, 'e': 0.9761151909686308}",20,0,-140.41171363992518,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
220,False,"{'a': 0.7, 'e': 0.9758974493306055}",20,0,-229.27386208951052,"{0: 8, 1: 0, 2: 8, 3: 0, 4: 4}",0
221,False,"{'a': 0.7, 'e': 0.9756787317952123}",25,0,-96.98096961072044,"{0: 15, 1: 0, 2: 9, 3: 1, 4: 0}",0
222,False,"{'a': 0.7, 'e': 0.9754590385811684}",25,0,-168.20160495779825,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
223,False,"{'a': 0.7, 'e': 0.9752383699081674}",25,0,-141.86263464524475,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
224,False,"{'a': 0.7, 'e': 0.9750167259968777}",25,0,-269.59394539326763,"{0: 14, 1: 0, 2: 4, 3: 2, 4: 5}",0
225,False,"{'a': 0.7, 'e': 0.9747941070689433}",20,0,-105.89528125993684,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
226,False,"{'a': 0.7, 'e': 0.974570513346983}",30,0,-245.11772722945258,"{0: 16, 1: 0, 2: 6, 3: 6, 4: 2}",0
227,False,"{'a': 0.7, 'e': 0.9743459450545906}",20,0,-174.0293000680432,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
228,False,"{'a': 0.7, 'e': 0.9741204024163344}",20,0,-134.25047081497465,"{0: 11, 1: 0, 2: 5, 3: 3, 4: 1}",0
229,False,"{'a': 0.7, 'e': 0.9738938856577568}",30,0,-193.74167656394343,"{0: 19, 1: 0, 2: 7, 3: 1, 4: 3}",0
230,False,"{'a': 0.7, 'e': 0.9736663950053749}",25,0,-66.73994345391796,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
231,False,"{'a': 0.7, 'e': 0.9734379306866789}",30,0,-157.3158575820166,"{0: 19, 1: 0, 2: 7, 3: 3, 4: 1}",0
232,False,"{'a': 0.7, 'e': 0.9732084929301336}",25,0,-144.45262549151545,"{0: 18, 1: 0, 2: 4, 3: 0, 4: 3}",0
233,False,"{'a': 0.7, 'e': 0.9729780819651762}",20,0,-109.47238476072394,"{0: 11, 1: 0, 2: 8, 3: 0, 4: 1}",0
234,False,"{'a': 0.7, 'e': 0.9727466980222181}",25,0,-96.35000197421375,"{0: 20, 1: 0, 2: 2, 3: 1, 4: 2}",0
235,False,"{'a': 0.7, 'e': 0.972514341332643}",30,0,-135.4630415716871,"{0: 20, 1: 0, 2: 8, 3: 0, 4: 2}",0
236,False,"{'a': 0.7, 'e': 0.9722810121288076}",25,0,-185.84227036131165,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 3}",0
237,False,"{'a': 0.7, 'e': 0.9720467106440411}",20,0,-159.42299334989278,"{0: 10, 1: 0, 2: 5, 3: 4, 4: 1}",0
238,False,"{'a': 0.7, 'e': 0.971811437112645}",20,0,-170.66010269716563,"{0: 11, 1: 0, 2: 4, 3: 3, 4: 2}",0
239,False,"{'a': 0.7, 'e': 0.9715751917698927}",20,0,-104.21828104009263,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
240,False,"{'a': 0.7, 'e': 0.9713379748520297}",25,0,-127.5884824840378,"{0: 14, 1: 0, 2: 10, 3: 0, 4: 1}",0
241,False,"{'a': 0.7, 'e': 0.9710997865962726}",25,0,-167.12331227031507,"{0: 14, 1: 0, 2: 8, 3: 1, 4: 2}",0
242,False,"{'a': 0.7, 'e': 0.97086062724081}",20,0,-180.2787253245965,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
243,False,"{'a': 0.7, 'e': 0.970620497024801}",25,0,-165.95737673388533,"{0: 15, 1: 0, 2: 6, 3: 2, 4: 2}",0
244,False,"{'a': 0.7, 'e': 0.9703793961883759}",20,0,-111.06079502030549,"{0: 13, 1: 0, 2: 4, 3: 2, 4: 1}",0
245,False,"{'a': 0.7, 'e': 0.9701373249726354}",20,0,-172.03569399953358,"{0: 9, 1: 0, 2: 8, 3: 1, 4: 2}",0
246,False,"{'a': 0.7, 'e': 0.9698942836196508}",20,0,-93.96268066508766,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 0}",0
247,False,"{'a': 0.7, 'e': 0.9696502723724634}",20,0,-62.86932975263068,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
248,False,"{'a': 0.7, 'e': 0.9694052914750845}",20,0,-49.800004248622955,"{0: 14, 1: 0, 2: 6, 3: 0, 4: 0}",1
249,False,"{'a': 0.7, 'e': 0.9691593411724948}",20,0,-149.6005052235398,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
250,False,"{'a': 0.7, 'e': 0.9689124217106447}",20,0,-49.063836812624864,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
251,False,"{'a': 0.7, 'e': 0.9686645333364537}",20,6,-129.34316921860312,"{0: 6, 1: 0, 2: 6, 3: 0, 4: 2}",1
252,False,"{'a': 0.7, 'e': 0.9684156762978101}",20,0,-180.65174702757255,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
253,False,"{'a': 0.7, 'e': 0.9681658508435709}",30,0,-216.7458897480206,"{0: 19, 1: 0, 2: 6, 3: 1, 4: 4}",0
254,False,"{'a': 0.7, 'e': 0.9679150572235615}",25,0,-189.37865157348497,"{0: 15, 1: 0, 2: 5, 3: 2, 4: 3}",0
255,False,"{'a': 0.7, 'e': 0.9676632956885756}",25,0,-178.15376210341432,"{0: 12, 1: 0, 2: 11, 3: 0, 4: 2}",0
256,False,"{'a': 0.7, 'e': 0.9674105664903746}",20,0,-202.333207676855,"{0: 8, 1: 0, 2: 9, 3: 0, 4: 3}",0
257,False,"{'a': 0.7, 'e': 0.9671568698816877}",25,0,-190.61916344512895,"{0: 12, 1: 0, 2: 10, 3: 1, 4: 2}",0
258,False,"{'a': 0.7, 'e': 0.9669022061162115}",20,8,-59.73068262569512,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
259,False,"{'a': 0.7, 'e': 0.9666465754486098}",25,0,-75.86342780530921,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 2}",0
260,False,"{'a': 0.7, 'e': 0.9663899781345132}",35,18,-63.197670090665206,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 1}",1
261,False,"{'a': 0.7, 'e': 0.966132414430519}",20,0,-163.2580340186836,"{0: 10, 1: 0, 2: 5, 3: 4, 4: 1}",0
262,False,"{'a': 0.7, 'e': 0.9658738845941909}",20,0,-165.36967666062802,"{0: 12, 1: 0, 2: 4, 3: 1, 4: 3}",0
263,False,"{'a': 0.7, 'e': 0.9656143888840587}",20,0,-148.11175206680142,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
264,False,"{'a': 0.7, 'e': 0.965353927559618}",30,0,-107.82631726797447,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
265,False,"{'a': 0.7, 'e': 0.9650925008813303}",30,5,-1.6847799866121218,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",1
266,False,"{'a': 0.7, 'e': 0.9648301091106221}",20,0,-184.4106013348728,"{0: 11, 1: 0, 2: 5, 3: 1, 4: 3}",0
267,False,"{'a': 0.7, 'e': 0.9645667525098851}",30,0,-172.6764357045499,"{0: 19, 1: 0, 2: 7, 3: 2, 4: 2}",0
268,False,"{'a': 0.7, 'e': 0.9643024313424761}",20,0,-199.54637564878328,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
269,False,"{'a': 0.7, 'e': 0.964037145872716}",25,3,-155.41117197416722,"{0: 11, 1: 0, 2: 9, 3: 0, 4: 2}",1
270,False,"{'a': 0.7, 'e': 0.9637708963658905}",30,0,-124.11181205108596,"{0: 21, 1: 0, 2: 7, 3: 0, 4: 2}",0
271,False,"{'a': 0.7, 'e': 0.9635036830882489}",20,0,-197.92618041535013,"{0: 9, 1: 0, 2: 7, 3: 1, 4: 3}",0
272,False,"{'a': 0.7, 'e': 0.9632355063070045}",30,0,-205.56612176076166,"{0: 16, 1: 0, 2: 10, 3: 2, 4: 2}",0
273,False,"{'a': 0.7, 'e': 0.962966366290334}",20,12,-22.188081896056744,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
274,False,"{'a': 0.7, 'e': 0.9626962633073776}",20,0,-235.22807199540023,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 5}",0
275,False,"{'a': 0.7, 'e': 0.962425197628238}",20,0,-121.14326793793009,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
276,False,"{'a': 0.7, 'e': 0.9621531695239809}",20,9,-49.12035310132889,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
277,False,"{'a': 0.7, 'e': 0.9618801792666346}",35,0,-145.0685004161606,"{0: 21, 1: 0, 2: 12, 3: 2, 4: 0}",0
278,False,"{'a': 0.7, 'e': 0.9616062271291891}",35,0,-219.00746887294196,"{0: 20, 1: 0, 2: 11, 3: 1, 4: 3}",0
279,False,"{'a': 0.7, 'e': 0.9613313133855966}",20,0,-76.46333103666596,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
280,False,"{'a': 0.7, 'e': 0.9610554383107709}",30,0,-254.15898810846068,"{0: 15, 1: 0, 2: 9, 3: 3, 4: 3}",0
281,False,"{'a': 0.7, 'e': 0.960778602180587}",35,17,-46.763272248224546,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 0}",1
282,False,"{'a': 0.7, 'e': 0.960500805271881}",20,0,-58.505778664755624,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
283,False,"{'a': 0.7, 'e': 0.9602220478624497}",20,0,-124.45872779634385,"{0: 13, 1: 0, 2: 4, 3: 1, 4: 2}",0
284,False,"{'a': 0.7, 'e': 0.9599423302310505}",25,16,-64.16811659176597,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 1}",1
285,False,"{'a': 0.7, 'e': 0.9596616526574011}",25,0,-145.60116426504382,"{0: 16, 1: 0, 2: 6, 3: 1, 4: 2}",0
286,False,"{'a': 0.7, 'e': 0.9593800154221791}",25,0,-122.24933715503765,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 2}",0
287,False,"{'a': 0.7, 'e': 0.9590974188070215}",35,0,-228.48564800697957,"{0: 21, 1: 0, 2: 9, 3: 2, 4: 3}",0
288,False,"{'a': 0.7, 'e': 0.9588138630945251}",20,0,-251.9609184765527,"{0: 7, 1: 0, 2: 8, 3: 1, 4: 4}",0
289,False,"{'a': 0.7, 'e': 0.9585293485682455}",25,0,-110.01832147628107,"{0: 14, 1: 0, 2: 10, 3: 1, 4: 0}",0
290,False,"{'a': 0.7, 'e': 0.9582438755126972}",20,0,-170.04408954033633,"{0: 10, 1: 0, 2: 6, 3: 2, 4: 2}",0
291,False,"{'a': 0.7, 'e': 0.9579574442133532}",20,0,-152.66081736544834,"{0: 10, 1: 0, 2: 6, 3: 3, 4: 1}",0
292,False,"{'a': 0.7, 'e': 0.9576700549566448}",20,9,-90.36709168016364,"{0: 6, 1: 0, 2: 2, 3: 2, 4: 1}",1
293,False,"{'a': 0.7, 'e': 0.9573817080299614}",20,3,-77.96515993420252,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 1}",1
294,False,"{'a': 0.7, 'e': 0.9570924037216496}",30,0,-191.6993542786867,"{0: 16, 1: 0, 2: 11, 3: 1, 4: 2}",0
295,False,"{'a': 0.7, 'e': 0.9568021423210139}",35,0,-172.02873120093489,"{0: 23, 1: 0, 2: 9, 3: 1, 4: 2}",0
296,False,"{'a': 0.7, 'e': 0.9565109241183156}",20,0,-105.36998867029558,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
297,False,"{'a': 0.7, 'e': 0.9562187494047729}",25,0,-184.6084283692467,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 4}",0
298,False,"{'a': 0.7, 'e': 0.9559256184725605}",20,0,-148.43140914642427,"{0: 12, 1: 0, 2: 4, 3: 2, 4: 2}",0
299,False,"{'a': 0.7, 'e': 0.9556315316148093}",20,0,-262.63948823974755,"{0: 7, 1: 0, 2: 7, 3: 2, 4: 4}",0
300,False,"{'a': 0.7, 'e': 0.955336489125606}",25,3,-145.5488651087718,"{0: 13, 1: 0, 2: 6, 3: 1, 4: 2}",1
301,False,"{'a': 0.7, 'e': 0.9550404912999932}",20,0,-194.45416833115226,"{0: 10, 1: 0, 2: 6, 3: 1, 4: 3}",0
302,False,"{'a': 0.7, 'e': 0.9547435384339689}",25,0,-130.59931594796043,"{0: 16, 1: 0, 2: 5, 3: 3, 4: 1}",0
303,False,"{'a': 0.7, 'e': 0.9544456308244855}",20,0,-130.87071353483344,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",0
304,False,"{'a': 0.7, 'e': 0.9541467687694509}",25,10,-151.4571639648135,"{0: 7, 1: 0, 2: 4, 3: 2, 4: 2}",1
305,False,"{'a': 0.7, 'e': 0.9538469525677271}",25,0,-223.14003081919589,"{0: 11, 1: 0, 2: 11, 3: 0, 4: 3}",0
306,False,"{'a': 0.7, 'e': 0.9535461825191301}",20,0,-184.9737778310989,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 4}",0
307,False,"{'a': 0.7, 'e': 0.9532444589244301}",25,0,-97.07481102350705,"{0: 17, 1: 0, 2: 6, 3: 1, 4: 1}",0
308,False,"{'a': 0.7, 'e': 0.9529417820853506}",25,0,-135.64978177009078,"{0: 14, 1: 0, 2: 9, 3: 1, 4: 1}",0
309,False,"{'a': 0.7, 'e': 0.9526381523045685}",30,0,-215.02527593662185,"{0: 18, 1: 0, 2: 7, 3: 2, 4: 3}",0
310,False,"{'a': 0.7, 'e': 0.9523335698857134}",20,0,-13.685538834515604,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
311,False,"{'a': 0.7, 'e': 0.9520280351333678}",30,0,-221.01755907365265,"{0: 18, 1: 0, 2: 6, 3: 3, 4: 3}",0
312,False,"{'a': 0.7, 'e': 0.9517215483530664}",25,0,-122.55298845767544,"{0: 16, 1: 0, 2: 6, 3: 2, 4: 1}",0
313,False,"{'a': 0.7, 'e': 0.9514141098512959}",20,0,-112.72068204017215,"{0: 12, 1: 0, 2: 5, 3: 2, 4: 1}",0
314,False,"{'a': 0.7, 'e': 0.951105719935495}",20,0,-181.98050286554204,"{0: 12, 1: 0, 2: 3, 3: 2, 4: 3}",0
315,False,"{'a': 0.7, 'e': 0.9507963789140532}",20,0,-125.33372552107035,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 3}",0
316,False,"{'a': 0.7, 'e': 0.9504860870963119}",25,0,-319.2794094895262,"{0: 10, 1: 0, 2: 7, 3: 3, 4: 5}",0
317,False,"{'a': 0.7, 'e': 0.9501748447925626}",25,0,-129.3977662293832,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
318,False,"{'a': 0.7, 'e': 0.9498626523140478}",25,0,-239.457130925933,"{0: 13, 1: 0, 2: 7, 3: 1, 4: 4}",0
319,False,"{'a': 0.7, 'e': 0.9495495099729597}",20,0,-191.41212075057672,"{0: 9, 1: 0, 2: 8, 3: 0, 4: 3}",0
320,False,"{'a': 0.7, 'e': 0.9492354180824408}",25,11,-24.246107199873745,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
321,False,"{'a': 0.7, 'e': 0.948920376956583}",25,0,-201.53933935619034,"{0: 12, 1: 0, 2: 9, 3: 2, 4: 2}",0
322,False,"{'a': 0.7, 'e': 0.9486043869104273}",25,0,-189.0441398839197,"{0: 12, 1: 0, 2: 10, 3: 1, 4: 2}",0
323,False,"{'a': 0.7, 'e': 0.9482874482599637}",30,0,-170.89003271524504,"{0: 20, 1: 0, 2: 7, 3: 0, 4: 3}",0
324,False,"{'a': 0.7, 'e': 0.9479695613221308}",25,0,-62.48832335261864,"{0: 19, 1: 0, 2: 4, 3: 2, 4: 0}",0
325,False,"{'a': 0.7, 'e': 0.9476507264148157}",20,5,-105.22341331140814,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 2}",1
326,False,"{'a': 0.7, 'e': 0.9473309438568531}",20,0,-158.86483144683334,"{0: 7, 1: 0, 2: 11, 3: 1, 4: 1}",0
327,False,"{'a': 0.7, 'e': 0.9470102139680256}",30,0,-106.32196144612708,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
328,False,"{'a': 0.7, 'e': 0.9466885370690631}",25,0,-195.6826659905686,"{0: 13, 1: 0, 2: 9, 3: 0, 4: 3}",0
329,False,"{'a': 0.7, 'e': 0.9463659134816423}",25,0,-297.43700860088836,"{0: 11, 1: 0, 2: 7, 3: 2, 4: 5}",0
330,False,"{'a': 0.7, 'e': 0.946042343528387}",20,0,-134.35879596936368,"{0: 9, 1: 0, 2: 10, 3: 0, 4: 1}",0
331,False,"{'a': 0.7, 'e': 0.9457178275328669}",25,0,-146.61365534162115,"{0: 14, 1: 0, 2: 8, 3: 2, 4: 1}",0
332,False,"{'a': 0.7, 'e': 0.9453923658195982}",25,0,-222.7931122264485,"{0: 15, 1: 0, 2: 4, 3: 2, 4: 4}",0
333,False,"{'a': 0.7, 'e': 0.9450659587140423}",25,0,-255.07892576817727,"{0: 14, 1: 0, 2: 5, 3: 1, 4: 5}",0
334,False,"{'a': 0.7, 'e': 0.9447386065426066}",20,0,-99.43819149301919,"{0: 10, 1: 0, 2: 9, 3: 1, 4: 0}",0
335,False,"{'a': 0.7, 'e': 0.944410309632643}",20,0,-90.45268627893003,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
336,False,"{'a': 0.7, 'e': 0.9440810683124485}",25,0,-165.752507048717,"{0: 13, 1: 0, 2: 8, 3: 3, 4: 1}",0
337,False,"{'a': 0.7, 'e': 0.9437508829112643}",20,0,-147.22836216128616,"{0: 11, 1: 0, 2: 4, 3: 4, 4: 1}",0
338,False,"{'a': 0.7, 'e': 0.9434197537592759}",25,0,-115.46539497411482,"{0: 16, 1: 0, 2: 7, 3: 1, 4: 1}",0
339,False,"{'a': 0.7, 'e': 0.9430876811876123}",25,0,-136.2431206042088,"{0: 17, 1: 0, 2: 5, 3: 1, 4: 2}",0
340,False,"{'a': 0.7, 'e': 0.9427546655283462}",20,0,-77.67885756133725,"{0: 13, 1: 0, 2: 5, 3: 2, 4: 0}",0
341,False,"{'a': 0.7, 'e': 0.9424207071144931}",25,7,-169.3704733533305,"{0: 9, 1: 0, 2: 6, 3: 0, 4: 3}",1
342,False,"{'a': 0.7, 'e': 0.9420858062800114}",30,0,-103.62420970222537,"{0: 22, 1: 0, 2: 5, 3: 2, 4: 1}",0
343,False,"{'a': 0.7, 'e': 0.941749963359802}",30,0,-144.54078482106473,"{0: 19, 1: 0, 2: 8, 3: 2, 4: 1}",0
344,False,"{'a': 0.7, 'e': 0.9414131786897076}",30,12,-2.5611265080402537,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
345,False,"{'a': 0.7, 'e': 0.941075452606513}",20,0,-84.54153981122097,"{0: 15, 1: 0, 2: 2, 3: 2, 4: 1}",0
346,False,"{'a': 0.7, 'e': 0.9407367854479443}",20,0,-138.17849283623093,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 3}",0
347,False,"{'a': 0.7, 'e': 0.9403971775526684}",25,0,-138.94493381628564,"{0: 15, 1: 0, 2: 7, 3: 2, 4: 1}",0
348,False,"{'a': 0.7, 'e': 0.9400566292602934}",30,11,-138.35384811641782,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 2}",1
349,False,"{'a': 0.7, 'e': 0.9397151409113674}",20,0,-187.5550429454054,"{0: 11, 1: 0, 2: 4, 3: 2, 4: 3}",0
350,False,"{'a': 0.7, 'e': 0.9393727128473789}",25,0,-211.81224853214422,"{0: 13, 1: 0, 2: 8, 3: 1, 4: 3}",0
351,False,"{'a': 0.7, 'e': 0.9390293454107558}",20,0,-88.24724197854256,"{0: 11, 1: 0, 2: 8, 3: 1, 4: 0}",0
352,False,"{'a': 0.7, 'e': 0.9386850389448655}",25,0,-72.616796271239,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
353,False,"{'a': 0.7, 'e': 0.9383397937940146}",25,0,-113.6534540412084,"{0: 18, 1: 0, 2: 5, 3: 0, 4: 2}",0
354,False,"{'a': 0.7, 'e': 0.937993610303448}",20,0,-98.18727966073872,"{0: 14, 1: 0, 2: 3, 3: 2, 4: 1}",0
355,False,"{'a': 0.7, 'e': 0.9376464888193493}",20,0,-115.55777111847527,"{0: 11, 1: 0, 2: 7, 3: 1, 4: 1}",0
356,False,"{'a': 0.7, 'e': 0.9372984296888399}",20,0,-80.74657475900432,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
357,False,"{'a': 0.7, 'e': 0.9369494332599789}",20,0,-139.83627231333574,"{0: 12, 1: 0, 2: 5, 3: 1, 4: 2}",0
358,False,"{'a': 0.7, 'e': 0.9365994998817627}",20,0,-120.18509525269415,"{0: 10, 1: 0, 2: 9, 3: 0, 4: 1}",0
359,False,"{'a': 0.7, 'e': 0.9362486299041247}",25,0,-43.94792714577713,"{0: 19, 1: 0, 2: 6, 3: 0, 4: 0}",0
360,False,"{'a': 0.7, 'e': 0.9358968236779348}",20,0,-123.05217849827676,"{0: 11, 1: 0, 2: 6, 3: 2, 4: 1}",0
361,False,"{'a': 0.7, 'e': 0.9355440815549994}",30,0,-276.08303232813944,"{0: 16, 1: 0, 2: 8, 3: 1, 4: 5}",1
362,False,"{'a': 0.7, 'e': 0.9351904038880602}",25,0,-264.75841245659893,"{0: 10, 1: 0, 2: 9, 3: 3, 4: 3}",0
363,False,"{'a': 0.7, 'e': 0.9348357910307951}",25,0,-199.72224524470852,"{0: 13, 1: 0, 2: 9, 3: 0, 4: 3}",0
364,False,"{'a': 0.7, 'e': 0.9344802433378168}",25,8,-77.41817567190621,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 1}",1
365,False,"{'a': 0.7, 'e': 0.9341237611646731}",20,0,-46.452634902808036,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
366,False,"{'a': 0.7, 'e': 0.933766344867846}",20,0,-65.12180861692545,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
367,False,"{'a': 0.7, 'e': 0.933407994804752}",25,0,-88.89894453688493,"{0: 17, 1: 0, 2: 6, 3: 2, 4: 0}",0
